EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
2135,40,Male,Life Sciences,Divorced,Finance,Manufacturing Director,Non-Travel,5,1,4.0,41,3,2,4.0,2,Yes,11,2,7,6,2.0,4,10,2,6,No,3
2136,25,Male,Medical,Married,Data Science,Manufacturing Director,Travel_Frequently,18,1,3.0,52,1,1,2.0,2,No,21,4,31,2,2.0,15,2,6,0,Yes,3
2137,54,Female,Life Sciences,Single,Data Science,Research Scientist,Non-Travel,2,3,2.0,42,3,5,3.0,7,Yes,13,4,32,2,2.0,10,9,2,10,No,3
2138,20,Female,Other,Single,Research & Development,Sales Executive,Non-Travel,11,4,2.0,74,1,2,2.0,8,Yes,18,1,7,3,1.0,16,12,13,10,No,2
2139,50,Female,Technical Degree,Divorced,Finance,Sales Executive,Travel_Frequently,22,5,1.0,94,4,5,1.0,9,No,11,4,13,5,1.0,4,4,9,9,No,2
2140,45,Female,Human Resources,Married,Human Resources,Research Director,Travel_Frequently,8,3,2.0,76,4,3,1.0,1,Yes,21,3,33,4,4.0,5,10,3,8,Yes,3
2141,25,Female,Medical,Single,Human Resources,Research Scientist,Travel_Frequently,1,1,2.0,87,4,1,2.0,9,Yes,23,2,7,4,4.0,9,6,1,0,No,4
2142,51,Female,Marketing,Married,Human Resources,Healthcare Representative,Travel_Frequently,27,3,3.0,34,3,2,4.0,9,No,20,3,6,6,1.0,0,2,1,13,Yes,3
2143,52,Male,Marketing,Single,Sales,Manufacturing Director,Travel_Rarely,22,5,4.0,34,3,1,1.0,0,No,22,1,12,3,3.0,9,11,8,4,No,4
2144,49,Male,Technical Degree,Divorced,Research & Development,Research Director,Travel_Frequently,12,2,3.0,89,1,1,3.0,8,No,24,4,20,4,4.0,16,6,10,13,Yes,3
2145,41,Female,Medical,Divorced,Human Resources,Research Scientist,Travel_Frequently,2,5,4.0,50,2,3,2.0,5,Yes,21,2,31,6,4.0,2,4,0,7,No,4
2146,31,Male,Life Sciences,Married,Data Science,Human Resources,Travel_Frequently,18,2,3.0,53,2,5,3.0,8,No,18,1,10,0,2.0,1,9,0,0,No,3
2147,49,Female,Life Sciences,Divorced,Finance,Sales Representative,Non-Travel,7,2,1.0,47,4,1,1.0,5,Yes,16,3,13,2,4.0,16,5,9,6,No,2
2148,33,Male,Other,Single,Development,Sales Representative,Travel_Frequently,26,2,2.0,50,2,4,4.0,1,No,19,4,10,2,4.0,3,5,0,1,No,3
2149,21,Female,Other,Divorced,Development,Sales Executive,Travel_Rarely,17,3,4.0,83,4,3,3.0,0,No,17,4,1,5,3.0,1,10,13,6,No,3
2150,54,Female,Life Sciences,Married,Human Resources,Research Scientist,Travel_Rarely,22,1,1.0,39,1,4,1.0,7,Yes,10,1,33,2,4.0,4,10,2,6,No,3
2151,38,Male,Marketing,Married,Development,Manufacturing Director,Travel_Frequently,23,3,2.0,53,2,3,1.0,2,Yes,22,3,16,1,3.0,9,13,1,8,No,4
2152,31,Male,Human Resources,Married,Development,Manufacturing Director,Travel_Rarely,14,1,2.0,89,2,4,1.0,0,Yes,14,4,13,0,2.0,0,11,2,5,Yes,2
2153,48,Female,Marketing,Single,Sales,Laboratory Technician,Non-Travel,24,5,2.0,86,4,4,3.0,7,No,18,3,24,0,1.0,0,3,13,3,No,2
2154,35,Female,Other,Single,Data Science,Sales Representative,Travel_Frequently,7,4,3.0,52,1,1,1.0,0,No,21,2,26,3,2.0,3,11,4,6,No,3
2155,24,Male,Technical Degree,Single,Data Science,Research Director,Travel_Rarely,22,5,1.0,51,2,1,2.0,7,No,13,4,7,1,3.0,6,7,8,6,No,2
2156,27,Male,Life Sciences,Single,Sales,Research Scientist,Travel_Rarely,25,3,1.0,97,2,3,1.0,0,Yes,11,2,16,4,3.0,13,8,1,3,No,1
2157,24,Female,Other,Single,Sales,Manufacturing Director,Travel_Frequently,29,3,2.0,63,2,5,2.0,8,Yes,15,4,4,5,4.0,13,1,11,1,No,2
2158,50,Male,Other,Divorced,Development,Laboratory Technician,Travel_Rarely,3,1,4.0,99,1,1,4.0,8,Yes,11,1,11,0,4.0,17,8,10,12,No,2
2159,40,Female,Human Resources,Single,Research & Development,Research Scientist,Travel_Frequently,27,3,1.0,57,1,1,2.0,8,Yes,12,4,17,1,1.0,1,10,14,10,No,1
2160,38,Female,Life Sciences,Single,Finance,Manager,Travel_Rarely,6,2,3.0,68,2,2,4.0,2,No,23,4,25,1,3.0,0,11,13,8,No,3
2161,36,Female,Human Resources,Divorced,Finance,Manufacturing Director,Non-Travel,20,3,4.0,71,4,1,4.0,3,Yes,17,3,30,6,3.0,15,3,0,13,No,4
2162,36,Female,Life Sciences,Single,Development,Manager,Travel_Rarely,2,1,4.0,52,4,5,2.0,4,Yes,24,3,5,0,2.0,17,5,10,7,Yes,4
2163,53,Male,Human Resources,Married,Finance,Research Scientist,Travel_Rarely,17,1,4.0,99,2,2,4.0,5,No,12,2,14,6,1.0,15,13,5,4,Yes,2
2164,46,Male,Marketing,Single,Sales,Manufacturing Director,Travel_Frequently,12,2,4.0,31,1,4,,8,No,11,2,25,3,2.0,5,6,2,13,No,3
2165,35,Male,Technical Degree,Single,Data Science,Manager,Travel_Rarely,12,1,1.0,53,2,4,3.0,3,Yes,15,2,11,1,4.0,9,3,12,4,No,2
2166,19,Male,Technical Degree,Married,Finance,Healthcare Representative,Travel_Frequently,17,4,2.0,46,1,2,4.0,5,Yes,23,4,13,2,4.0,1,7,6,0,No,3
2167,18,Male,Life Sciences,Married,Development,Laboratory Technician,Non-Travel,27,5,4.0,94,2,2,2.0,0,Yes,12,4,0,1,2.0,6,12,5,10,No,2
2168,22,Male,Medical,Married,Research & Development,Research Director,Travel_Frequently,10,3,3.0,99,1,2,4.0,1,Yes,10,2,16,4,4.0,16,13,10,8,Yes,2
2169,37,Male,Other,Married,Development,Sales Representative,Travel_Frequently,3,4,3.0,98,3,3,1.0,7,Yes,21,1,32,0,2.0,2,9,6,10,No,3
2170,28,Female,Other,Single,Human Resources,Laboratory Technician,Travel_Rarely,20,3,2.0,89,4,5,2.0,3,Yes,23,1,28,4,3.0,19,7,12,13,No,3
2171,59,Male,Life Sciences,Married,Development,Manager,Non-Travel,18,4,1.0,79,3,5,1.0,9,No,24,4,30,3,3.0,11,0,12,9,No,3
2172,19,Male,Human Resources,Married,Sales,Manufacturing Director,Travel_Frequently,13,3,2.0,41,4,4,4.0,6,No,24,1,7,5,4.0,1,7,4,10,No,4
2173,20,Female,Medical,Divorced,Data Science,Healthcare Representative,Travel_Rarely,12,2,4.0,76,1,4,4.0,3,No,23,1,29,2,1.0,6,9,0,7,Yes,3
2174,40,Male,Marketing,Married,Data Science,Healthcare Representative,Travel_Rarely,27,1,1.0,96,3,4,3.0,8,No,12,2,12,0,3.0,16,13,13,4,No,1
2175,29,Male,Human Resources,Married,Finance,Sales Representative,Travel_Frequently,27,1,1.0,94,4,1,2.0,8,Yes,15,1,15,1,,18,11,2,9,No,3
2176,37,Female,Human Resources,Divorced,Sales,Healthcare Representative,Travel_Rarely,27,2,4.0,56,2,4,1.0,3,Yes,12,1,1,2,1.0,11,2,2,5,No,2
2177,22,Male,Life Sciences,Divorced,Human Resources,Laboratory Technician,Travel_Frequently,17,4,3.0,77,1,2,3.0,7,Yes,18,4,17,1,4.0,8,4,6,11,No,3
2178,54,Male,Life Sciences,Single,Sales,Healthcare Representative,Travel_Frequently,4,5,4.0,91,1,4,4.0,5,Yes,16,4,34,3,2.0,13,13,14,9,No,2
2179,55,Male,Other,Divorced,Development,Sales Representative,Travel_Frequently,23,4,2.0,73,2,2,4.0,0,No,23,4,18,5,4.0,1,9,13,10,No,3
2180,47,Female,Life Sciences,Single,Sales,Healthcare Representative,Non-Travel,10,1,4.0,48,2,3,3.0,6,Yes,14,1,12,0,2.0,3,7,12,9,No,2
2181,26,Male,Life Sciences,Divorced,Sales,Healthcare Representative,Travel_Frequently,11,5,3.0,88,4,1,1.0,0,Yes,11,2,3,3,3.0,18,10,2,7,No,3
2182,51,Male,Life Sciences,Divorced,Human Resources,Human Resources,Travel_Rarely,6,3,4.0,37,1,1,4.0,2,Yes,24,3,18,3,3.0,15,5,10,5,No,3
2183,52,Female,Other,Single,Development,Laboratory Technician,Non-Travel,6,5,2.0,84,4,5,4.0,7,Yes,18,4,24,5,4.0,16,3,4,9,No,3
2184,39,Male,Marketing,Divorced,Research & Development,Manager,Travel_Rarely,27,4,2.0,76,2,3,2.0,8,No,14,4,30,3,1.0,1,14,3,13,No,2
2185,41,Female,Marketing,Single,Research & Development,Sales Executive,Non-Travel,9,2,3.0,31,1,2,3.0,2,Yes,16,4,3,3,4.0,16,3,3,3,No,3
2186,34,Female,Life Sciences,Divorced,Data Science,Healthcare Representative,Non-Travel,15,3,2.0,68,2,3,4.0,0,No,18,2,6,1,4.0,18,11,12,2,No,2
2187,27,Male,Other,Married,Finance,Research Director,Non-Travel,2,4,2.0,74,4,1,1.0,0,Yes,13,3,15,6,3.0,7,3,6,6,No,2
2188,47,Female,Marketing,Divorced,Sales,Healthcare Representative,Non-Travel,4,3,4.0,61,4,2,2.0,6,Yes,18,3,4,4,3.0,19,5,0,12,No,4
2189,40,Female,Human Resources,Single,Data Science,Human Resources,Travel_Rarely,5,5,1.0,94,4,3,3.0,4,Yes,10,4,22,1,4.0,5,6,6,1,No,2
2190,49,Male,Marketing,Divorced,Human Resources,Manager,Travel_Frequently,17,1,2.0,67,1,1,1.0,0,No,21,1,31,5,3.0,11,12,14,6,No,2
2191,34,Female,Marketing,Single,Research & Development,Research Director,Travel_Rarely,8,4,2.0,40,2,2,4.0,5,Yes,15,4,23,2,2.0,17,4,7,0,No,2
2192,34,Female,Other,Single,Sales,Research Director,Travel_Frequently,8,2,3.0,39,2,2,3.0,5,Yes,11,4,24,5,4.0,1,9,2,12,No,3
2193,31,Male,Human Resources,Married,Human Resources,Laboratory Technician,Travel_Rarely,22,5,3.0,88,4,1,3.0,3,Yes,17,1,27,5,3.0,18,13,14,9,Yes,2
2194,26,Male,Other,Married,Finance,Sales Representative,Non-Travel,12,4,4.0,84,4,2,1.0,6,No,14,1,18,5,4.0,9,7,2,4,No,3
2195,57,Male,Life Sciences,Single,Human Resources,Sales Representative,Non-Travel,21,2,4.0,49,4,1,3.0,6,No,24,4,6,5,3.0,2,6,3,14,No,4
2196,19,Female,Technical Degree,Divorced,Sales,Manager,Travel_Frequently,8,4,2.0,46,4,4,1.0,8,Yes,12,2,16,3,2.0,11,7,14,8,Yes,2
2197,42,Male,Marketing,Single,Finance,Sales Representative,Travel_Frequently,19,5,1.0,97,3,4,4.0,0,No,11,2,1,5,2.0,15,14,12,12,No,1
2198,56,Female,Technical Degree,Single,Human Resources,Research Scientist,Travel_Rarely,3,4,1.0,34,3,2,2.0,4,Yes,17,1,15,2,4.0,11,3,5,14,No,3
2199,26,Female,Other,Divorced,Finance,Human Resources,Travel_Frequently,18,3,4.0,89,3,2,1.0,9,Yes,16,4,17,5,2.0,7,7,13,12,No,2
2200,39,Female,Other,Divorced,Sales,Sales Executive,Travel_Rarely,21,5,3.0,52,4,1,2.0,2,No,18,2,0,1,2.0,4,12,6,0,No,3
